"Date","Price","Open","High","Low","Change %"
"Dec 20, 2004","1.3959","1.3980","1.4070","1.3899","-0.26%"
"Dec 17, 2004","1.3995","1.4081","1.4119","1.3966","-0.57%"
"Dec 16, 2004","1.4075","1.3908","1.4148","1.3862","1.06%"
"Dec 15, 2004","1.3927","1.4090","1.4129","1.3885","-1.19%"
"Dec 14, 2004","1.4095","1.4069","1.4135","1.3994","0.04%"
"Dec 13, 2004","1.4089","1.4245","1.4259","1.4039","-0.75%"
"Dec 10, 2004","1.4196","1.4086","1.4346","1.4067","0.81%"
"Dec 09, 2004","1.4082","1.3970","1.4203","1.3931","0.84%"
"Dec 08, 2004","1.3965","1.3941","1.4250","1.3852","0.19%"
"Dec 07, 2004","1.3938","1.3902","1.3959","1.3763","0.24%"
"Dec 06, 2004","1.3904","1.3847","1.3918","1.3748","0.28%"
"Dec 03, 2004","1.3865","1.3957","1.3979","1.3818","-0.72%"
"Dec 02, 2004","1.3966","1.3916","1.3987","1.3768","0.22%"
"Dec 01, 2004","1.3936","1.3998","1.4028","1.3877","-0.41%"
"Nov 30, 2004","1.3994","1.3966","1.4098","1.3900","0.09%"
"Nov 29, 2004","1.3982","1.3959","1.4006","1.3875","0.27%"
"Nov 26, 2004","1.3945","1.3966","1.4047","1.3862","-0.23%"
"Nov 25, 2004","1.3977","1.4055","1.4086","1.3912","-0.79%"
"Nov 24, 2004","1.4089","1.4029","1.4118","1.3994","0.38%"
"Nov 23, 2004","1.4035","1.4079","1.4202","1.3974","-0.44%"
"Nov 22, 2004","1.4097","1.4083","1.4117","1.4037","-0.07%"
"Nov 19, 2004","1.4107","1.4128","1.4260","1.4023","-0.37%"
"Nov 18, 2004","1.4160","1.4124","1.4204","1.4031","0.25%"
"Nov 17, 2004","1.4124","1.4296","1.4324","1.4075","-1.20%"
"Nov 16, 2004","1.4296","1.4276","1.4349","1.4221","0.11%"
"Nov 15, 2004","1.4280","1.4413","1.4422","1.4235","-0.98%"
"Nov 12, 2004","1.4421","1.4522","1.4539","1.4368","-0.85%"
"Nov 11, 2004","1.4545","1.4613","1.4648","1.4524","-0.54%"
"Nov 10, 2004","1.4624","1.4499","1.4667","1.4484","0.79%"
"Nov 09, 2004","1.4509","1.4451","1.4526","1.4378","0.33%"
"Nov 08, 2004","1.4461","1.4362","1.4480","1.4329","0.61%"
"Nov 05, 2004","1.4374","1.4472","1.4603","1.4362","-0.70%"
"Nov 04, 2004","1.4476","1.4474","1.4565","1.4426","-0.02%"
"Nov 03, 2004","1.4479","1.4562","1.4653","1.4445","-0.66%"
"Nov 02, 2004","1.4575","1.4622","1.4673","1.4541","-0.41%"
"Nov 01, 2004","1.4635","1.4556","1.4793","1.4529","0.15%"
"Oct 29, 2004","1.4613","1.4656","1.4685","1.4558","-0.25%"
"Oct 28, 2004","1.4650","1.4567","1.4745","1.4461","0.54%"
"Oct 27, 2004","1.4572","1.4341","1.4578","1.4241","1.55%"
"Oct 26, 2004","1.4349","1.4263","1.4385","1.4233","0.53%"
"Oct 25, 2004","1.4273","1.4331","1.4358","1.4166","-0.66%"
"Oct 22, 2004","1.4368","1.4428","1.4478","1.4337","-0.51%"
"Oct 21, 2004","1.4441","1.4474","1.4494","1.4372","-0.26%"
"Oct 20, 2004","1.4479","1.4584","1.4605","1.4409","-0.86%"
"Oct 19, 2004","1.4605","1.4603","1.4663","1.4503","0.00%"
"Oct 18, 2004","1.4605","1.4571","1.4607","1.4499","0.23%"
"Oct 15, 2004","1.4571","1.4691","1.4699","1.4489","-0.88%"
"Oct 14, 2004","1.4700","1.4806","1.4824","1.4616","-0.54%"
"Oct 13, 2004","1.4780","1.4765","1.4903","1.4717","0.25%"
"Oct 12, 2004","1.4743","1.4730","1.4789","1.4633","0.52%"
"Oct 11, 2004","1.4667","1.4611","1.4689","1.4577","0.50%"
"Oct 08, 2004","1.4594","1.4771","1.4819","1.4556","-1.31%"
"Oct 07, 2004","1.4788","1.4806","1.4853","1.4743","-0.18%"
"Oct 06, 2004","1.4815","1.4835","1.4923","1.4778","-0.19%"
"Oct 05, 2004","1.4843","1.4932","1.4979","1.4810","-0.60%"
"Oct 04, 2004","1.4932","1.4870","1.4984","1.4848","1.09%"
"Oct 01, 2004","1.4771","1.4767","1.4941","1.4719","0.10%"
"Sep 30, 2004","1.4756","1.4928","1.4966","1.4725","-1.09%"
"Sep 29, 2004","1.4919","1.4910","1.4992","1.4890","-0.09%"
"Sep 28, 2004","1.4932","1.4997","1.5022","1.4901","-0.52%"
"Sep 27, 2004","1.5010","1.4954","1.5065","1.4939","0.37%"
"Sep 24, 2004","1.4954","1.5004","1.5027","1.4934","-0.33%"
"Sep 23, 2004","1.5004","1.5072","1.5106","1.4941","-0.46%"
"Sep 22, 2004","1.5074","1.5053","1.5151","1.5022","0.07%"
"Sep 21, 2004","1.5063","1.5115","1.5156","1.5044","-0.39%"
"Sep 20, 2004","1.5122","1.5152","1.5191","1.5099","0.01%"
"Sep 17, 2004","1.5120","1.5131","1.5202","1.5078","-0.20%"
"Sep 16, 2004","1.5151","1.5207","1.5292","1.5106","-0.44%"
"Sep 15, 2004","1.5218","1.5099","1.5255","1.5053","0.71%"
"Sep 14, 2004","1.5111","1.5221","1.5234","1.5051","-0.70%"
"Sep 13, 2004","1.5218","1.5239","1.5268","1.5181","-0.31%"
"Sep 10, 2004","1.5265","1.5298","1.5368","1.5129","-0.33%"
"Sep 09, 2004","1.5316","1.5295","1.5393","1.5244","0.00%"
"Sep 08, 2004","1.5316","1.5437","1.5595","1.5298","-0.94%"
"Sep 07, 2004","1.5462","1.5368","1.5517","1.5361","0.36%"
"Sep 06, 2004","1.5406","1.5449","1.5470","1.5352","-0.28%"
"Sep 03, 2004","1.5449","1.5437","1.5518","1.5270","-0.01%"
"Sep 02, 2004","1.5451","1.5251","1.5454","1.5198","1.19%"
"Sep 01, 2004","1.5270","1.5225","1.5297","1.5161","0.07%"
"Aug 31, 2004","1.5260","1.5389","1.5413","1.5186","-0.93%"
"Aug 30, 2004","1.5404","1.5302","1.5482","1.5267","0.56%"
"Aug 27, 2004","1.5318","1.5366","1.5379","1.5172","-0.31%"
"Aug 26, 2004","1.5366","1.5392","1.5432","1.5265","-0.16%"
"Aug 25, 2004","1.5390","1.5420","1.5503","1.5295","-0.29%"
"Aug 24, 2004","1.5434","1.5110","1.5485","1.5074","2.08%"
"Aug 23, 2004","1.5119","1.4859","1.5158","1.4846","1.68%"
"Aug 20, 2004","1.4869","1.4865","1.4967","1.4808","-0.03%"
"Aug 19, 2004","1.4874","1.5069","1.5094","1.4857","-1.19%"
"Aug 18, 2004","1.5053","1.5053","1.5104","1.5006","-0.09%"
"Aug 17, 2004","1.5067","1.5044","1.5096","1.4959","0.13%"
"Aug 16, 2004","1.5047","1.5020","1.5090","1.4977","0.23%"
"Aug 13, 2004","1.5013","1.5179","1.5341","1.4977","-1.20%"
"Aug 12, 2004","1.5195","1.5258","1.5302","1.5149","-0.43%"
"Aug 11, 2004","1.5260","1.5316","1.5434","1.5232","-0.42%"
"Aug 10, 2004","1.5325","1.5316","1.5389","1.5218","0.03%"
"Aug 09, 2004","1.5321","1.5300","1.5338","1.5251","-0.07%"
"Aug 06, 2004","1.5331","1.5528","1.5578","1.5237","-1.26%"
"Aug 05, 2004","1.5526","1.5480","1.5553","1.5442","0.30%"
"Aug 04, 2004","1.5479","1.5463","1.5602","1.5458","0.01%"
"Aug 03, 2004","1.5477","1.5618","1.5722","1.5425","-1.00%"
"Aug 02, 2004","1.5633","1.5679","1.5729","1.5550","-0.52%"
"Jul 30, 2004","1.5715","1.5788","1.5867","1.5625","-0.52%"
"Jul 29, 2004","1.5797","1.5876","1.5903","1.5723","-0.56%"
"Jul 28, 2004","1.5886","1.5913","1.6046","1.5818","-0.26%"
"Jul 27, 2004","1.5928","1.5713","1.5993","1.5593","1.27%"
"Jul 26, 2004","1.5729","1.5723","1.5793","1.5593","-0.01%"
"Jul 23, 2004","1.5730","1.5579","1.5781","1.5552","0.96%"
"Jul 22, 2004","1.5581","1.5601","1.5711","1.5516","-0.25%"
"Jul 21, 2004","1.5620","1.5291","1.5735","1.5284","2.15%"
"Jul 20, 2004","1.5291","1.5256","1.5360","1.5195","0.29%"
"Jul 19, 2004","1.5247","1.5161","1.5260","1.5115","0.50%"
"Jul 16, 2004","1.5171","1.5361","1.5416","1.5138","-1.28%"
"Jul 15, 2004","1.5367","1.5300","1.5440","1.5281","0.33%"
"Jul 14, 2004","1.5316","1.5195","1.5360","1.5163","0.68%"
"Jul 13, 2004","1.5213","1.5135","1.5270","1.5122","0.53%"
"Jul 12, 2004","1.5133","1.5209","1.5249","1.5092","-0.55%"
"Jul 09, 2004","1.5217","1.5237","1.5299","1.5161","-0.14%"
"Jul 08, 2004","1.5239","1.5218","1.5328","1.5193","0.03%"
"Jul 07, 2004","1.5234","1.5385","1.5413","1.5198","-1.03%"
"Jul 06, 2004","1.5392","1.5432","1.5451","1.5256","-0.34%"
"Jul 05, 2004","1.5444","1.5432","1.5482","1.5396","-0.19%"
"Jul 02, 2004","1.5473","1.5605","1.5698","1.5373","-0.90%"
"Jul 01, 2004","1.5613","1.5699","1.5758","1.5545","-0.66%"
"Jun 30, 2004","1.5717","1.5825","1.5955","1.5696","-0.88%"
"Jun 29, 2004","1.5856","1.5569","1.5867","1.5562","1.70%"
"Jun 28, 2004","1.5591","1.5708","1.5730","1.5516","-0.83%"
"Jun 25, 2004","1.5722","1.5753","1.5794","1.5601","-0.20%"
"Jun 24, 2004","1.5753","1.6003","1.6033","1.5716","-1.62%"
"Jun 23, 2004","1.6013","1.5901","1.6064","1.5845","0.53%"
"Jun 22, 2004","1.5928","1.5876","1.6057","1.5848","0.31%"
"Jun 21, 2004","1.5879","1.5886","1.5981","1.5853","-0.48%"
"Jun 18, 2004","1.5955","1.6072","1.6143","1.5908","-0.78%"
"Jun 17, 2004","1.6081","1.6072","1.6081","1.6072","1.14%"
"Jun 16, 2004","1.5900","1.5686","1.5925","1.5674","1.44%"
"Jun 15, 2004","1.5674","1.6003","1.6125","1.5613","-2.12%"
"Jun 14, 2004","1.6014","1.5903","1.6078","1.5848","0.73%"
"Jun 11, 2004","1.5898","1.5780","1.5972","1.5743","0.74%"
"Jun 10, 2004","1.5782","1.6134","1.6162","1.5723","-2.21%"
"Jun 09, 2004","1.6138","1.5941","1.6219","1.5911","1.15%"
"Jun 08, 2004","1.5954","1.5793","1.6000","1.5773","1.07%"
"Jun 07, 2004","1.5785","1.6049","1.6061","1.5763","-1.82%"
"Jun 04, 2004","1.6077","1.6194","1.6207","1.6021","-0.88%"
"Jun 03, 2004","1.6220","1.6069","1.6231","1.5946","0.79%"
"Jun 02, 2004","1.6093","1.5931","1.6126","1.5818","0.88%"
"Jun 01, 2004","1.5953","1.5790","1.5953","1.5684","0.84%"
"May 31, 2004","1.5820","1.5828","1.5911","1.5768","-0.06%"
"May 28, 2004","1.5830","1.5716","1.5928","1.5716","0.39%"
"May 27, 2004","1.5768","1.6082","1.6120","1.5676","-2.00%"
"May 26, 2004","1.6090","1.6082","1.6095","1.6077","-0.53%"
"May 25, 2004","1.6175","1.6410","1.6456","1.6142","-1.61%"
"May 24, 2004","1.6440","1.6404","1.6490","1.6348","0.12%"
"May 21, 2004","1.6421","1.6426","1.6482","1.6263","-0.21%"
"May 20, 2004","1.6456","1.6442","1.6620","1.6431","-0.08%"
"May 19, 2004","1.6469","1.6686","1.6717","1.6367","-1.27%"
"May 18, 2004","1.6681","1.6681","1.6920","1.6554","-0.08%"
"May 17, 2004","1.6694","1.6515","1.6846","1.6447","0.91%"
"May 14, 2004","1.6544","1.6703","1.6777","1.6493","-0.79%"
"May 13, 2004","1.6676","1.6292","1.6721","1.6292","2.24%"
"May 12, 2004","1.6311","1.6477","1.6502","1.6223","-1.06%"
"May 11, 2004","1.6485","1.6504","1.6627","1.6396","0.14%"
"May 10, 2004","1.6462","1.6205","1.6619","1.6200","1.71%"
"May 07, 2004","1.6185","1.5881","1.6222","1.5838","1.97%"
"May 06, 2004","1.5872","1.5743","1.5872","1.5689","0.84%"
"May 05, 2004","1.5740","1.5795","1.5842","1.5659","-0.40%"
"May 04, 2004","1.5804","1.5992","1.6021","1.5773","-1.23%"
"May 03, 2004","1.6000","1.5916","1.6028","1.5911","0.39%"
"Apr 30, 2004","1.5938","1.6044","1.6136","1.5916","-0.78%"
"Apr 29, 2004","1.6064","1.6018","1.6286","1.6010","0.26%"
"Apr 28, 2004","1.6023","1.5845","1.6103","1.5793","1.12%"
"Apr 27, 2004","1.5846","1.5876","1.5989","1.5820","-0.23%"
"Apr 26, 2004","1.5883","1.5954","1.6023","1.5830","-0.14%"
"Apr 23, 2004","1.5905","1.5896","1.6034","1.5805","0.02%"
"Apr 22, 2004","1.5902","1.6077","1.6172","1.5888","-1.19%"
"Apr 21, 2004","1.6093","1.5911","1.6142","1.5865","1.08%"
"Apr 20, 2004","1.5921","1.5538","1.5931","1.5521","2.42%"
"Apr 19, 2004","1.5545","1.5567","1.5633","1.5418","-0.63%"
"Apr 16, 2004","1.5643","1.5649","1.5745","1.5557","-0.01%"
"Apr 15, 2004","1.5644","1.5746","1.5811","1.5620","-0.68%"
"Apr 14, 2004","1.5751","1.5309","1.5876","1.5295","2.84%"
"Apr 13, 2004","1.5316","1.5065","1.5339","1.5049","1.56%"
"Apr 12, 2004","1.5080","1.5140","1.5156","1.5058","-0.38%"
"Apr 09, 2004","1.5138","1.5163","1.5210","1.5126","-0.31%"
"Apr 08, 2004","1.5185","1.5152","1.5252","1.5067","0.23%"
"Apr 07, 2004","1.5150","1.5195","1.5322","1.5058","-0.45%"
"Apr 06, 2004","1.5218","1.5361","1.5451","1.5170","-0.98%"
"Apr 05, 2004","1.5368","1.5205","1.5435","1.5198","1.21%"
"Apr 02, 2004","1.5184","1.4959","1.5232","1.4948","1.54%"
"Apr 01, 2004","1.4954","1.4952","1.5106","1.4903","-0.06%"
"Mar 31, 2004","1.4963","1.5211","1.5234","1.4937","-1.71%"
"Mar 30, 2004","1.5223","1.5368","1.5387","1.5170","-0.80%"
"Mar 29, 2004","1.5345","1.5356","1.5458","1.5291","-0.05%"
"Mar 26, 2004","1.5353","1.5461","1.5580","1.5321","-1.01%"
"Mar 25, 2004","1.5509","1.5335","1.5513","1.5312","1.04%"
"Mar 24, 2004","1.5349","1.5133","1.5375","1.5101","1.31%"
"Mar 23, 2004","1.5150","1.5110","1.5196","1.5083","0.19%"
"Mar 22, 2004","1.5122","1.5246","1.5326","1.5035","-0.90%"
"Mar 19, 2004","1.5259","1.5142","1.5327","1.5142","0.65%"
"Mar 18, 2004","1.5160","1.5340","1.5394","1.5106","-1.28%"
"Mar 17, 2004","1.5356","1.5352","1.5478","1.5263","-0.07%"
"Mar 16, 2004","1.5367","1.5482","1.5589","1.5312","-0.69%"
"Mar 15, 2004","1.5474","1.5564","1.5631","1.5427","-0.42%"
"Mar 12, 2004","1.5539","1.5404","1.5766","1.5404","0.88%"
"Mar 11, 2004","1.5404","1.5191","1.5585","1.5124","1.52%"
"Mar 10, 2004","1.5174","1.4762","1.5181","1.4732","2.62%"
"Mar 09, 2004","1.4786","1.4728","1.4815","1.4601","0.00%"
"Mar 08, 2004","1.4786","1.4793","1.4903","1.4751","-0.28%"
"Mar 05, 2004","1.4828","1.4957","1.5008","1.4723","-1.03%"
"Mar 04, 2004","1.4982","1.4925","1.5017","1.4815","0.63%"
"Mar 03, 2004","1.4888","1.4684","1.5117","1.4652","1.31%"
"Mar 02, 2004","1.4695","1.4497","1.4741","1.4434","1.17%"
"Mar 01, 2004","1.4525","1.4556","1.4568","1.4397","-0.21%"
"Feb 27, 2004","1.4556","1.4550","1.4705","1.4524","-0.02%"
"Feb 26, 2004","1.4559","1.4529","1.4634","1.4430","0.10%"
"Feb 25, 2004","1.4544","1.4465","1.4567","1.4360","0.53%"
"Feb 24, 2004","1.4467","1.4646","1.4741","1.4422","-1.38%"
"Feb 23, 2004","1.4669","1.4654","1.4778","1.4543","0.25%"
"Feb 20, 2004","1.4633","1.4265","1.4833","1.4205","2.57%"
"Feb 19, 2004","1.4267","1.4267","1.4319","1.4215","-0.06%"
"Feb 18, 2004","1.4276","1.4079","1.4321","1.4077","1.29%"
"Feb 17, 2004","1.4094","1.4148","1.4190","1.4079","-0.40%"
"Feb 16, 2004","1.4150","1.4249","1.4271","1.4106","-0.92%"
"Feb 13, 2004","1.4282","1.4292","1.4356","1.4160","-0.14%"
"Feb 12, 2004","1.4302","1.4257","1.4365","1.4251","0.37%"
"Feb 11, 2004","1.4249","1.4318","1.4455","1.4239","-0.41%"
"Feb 10, 2004","1.4308","1.4349","1.4372","1.4263","-0.38%"
"Feb 09, 2004","1.4363","1.4516","1.4529","1.4343","-0.34%"
"Feb 06, 2004","1.4412","1.4545","1.4617","1.4401","-0.99%"
"Feb 05, 2004","1.4556","1.4648","1.4701","1.4472","-0.70%"
"Feb 04, 2004","1.4659","1.4671","1.4762","1.4603","-0.10%"
"Feb 03, 2004","1.4673","1.4837","1.4869","1.4658","-1.19%"
"Feb 02, 2004","1.4850","1.4861","1.4914","1.4754","0.12%"
"Jan 30, 2004","1.4832","1.4925","1.5074","1.4821","-0.66%"
"Jan 29, 2004","1.4930","1.4767","1.5028","1.4756","1.18%"
"Jan 28, 2004","1.4756","1.4738","1.4848","1.4699","0.05%"
"Jan 27, 2004","1.4748","1.4943","1.4962","1.4699","-1.21%"
"Jan 26, 2004","1.4928","1.4892","1.4942","1.4784","0.44%"
"Jan 23, 2004","1.4863","1.4765","1.4896","1.4706","0.58%"
"Jan 22, 2004","1.4778","1.4890","1.4932","1.4717","-0.71%"
"Jan 21, 2004","1.4883","1.5008","1.5035","1.4808","-0.85%"
"Jan 20, 2004","1.5010","1.5235","1.5281","1.4952","-1.57%"
"Jan 19, 2004","1.5249","1.5060","1.5339","1.5044","1.43%"
"Jan 16, 2004","1.5034","1.4874","1.5077","1.4837","1.08%"
"Jan 15, 2004","1.4874","1.4695","1.4901","1.4684","1.10%"
"Jan 14, 2004","1.4712","1.4624","1.4719","1.4575","0.46%"
"Jan 13, 2004","1.4644","1.4658","1.4731","1.4543","-0.20%"
"Jan 12, 2004","1.4673","1.4648","1.4739","1.4594","0.08%"
"Jan 09, 2004","1.4661","1.4769","1.4792","1.4639","-0.80%"
"Jan 08, 2004","1.4779","1.4885","1.4941","1.4765","-0.92%"
"Jan 07, 2004","1.4916","1.4868","1.4982","1.4841","0.17%"
"Jan 06, 2004","1.4890","1.4905","1.4968","1.4813","-0.16%"
"Jan 05, 2004","1.4914","1.5156","1.5168","1.4843","-1.71%"
"Jan 02, 2004","1.5174","1.5256","1.5314","1.5154","-0.64%"
"Jan 01, 2004","1.5272","1.5256","1.5272","1.5256","-0.01%"
"Dec 31, 2003","1.5273","1.5272","1.5313","1.5218","-0.07%"
"Dec 30, 2003","1.5284","1.5330","1.5381","1.5267","-0.60%"
"Dec 29, 2003","1.5377","1.5449","1.5466","1.5347","-0.43%"
"Dec 26, 2003","1.5444","1.5434","1.5463","1.5432","0.03%"
"Dec 25, 2003","1.5440","1.5434","1.5440","1.5434","-0.05%"
"Dec 24, 2003","1.5447","1.5552","1.5574","1.5408","-0.86%"
"Dec 23, 2003","1.5581","1.5579","1.5639","1.5533","-0.06%"
"Dec 22, 2003","1.5591","1.5504","1.5622","1.5492","0.53%"
"Dec 19, 2003","1.5509","1.5420","1.5571","1.5396","0.54%"
"Dec 18, 2003","1.5425","1.5461","1.5554","1.5363","-0.33%"
"Dec 17, 2003","1.5476","1.5354","1.5519","1.5337","0.75%"
"Dec 16, 2003","1.5361","1.5408","1.5436","1.5323","-0.43%"
"Dec 15, 2003","1.5427","1.5513","1.5533","1.5389","-0.06%"
"Dec 12, 2003","1.5437","1.5449","1.5466","1.5389","-0.08%"
"Dec 11, 2003","1.5449","1.5437","1.5608","1.5423","0.00%"
"Dec 10, 2003","1.5449","1.5392","1.5485","1.5392","0.25%"
"Dec 09, 2003","1.5411","1.5427","1.5501","1.5387","-0.20%"
"Dec 08, 2003","1.5442","1.5485","1.5513","1.5411","-0.41%"
"Dec 05, 2003","1.5506","1.5487","1.5554","1.5475","0.08%"
"Dec 04, 2003","1.5494","1.5468","1.5542","1.5411","0.06%"
"Dec 03, 2003","1.5485","1.5449","1.5499","1.5352","0.11%"
"Dec 02, 2003","1.5468","1.5516","1.5576","1.5437","-0.46%"
"Dec 01, 2003","1.5540","1.5598","1.5632","1.5477","-0.62%"
"Nov 28, 2003","1.5637","1.5608","1.5682","1.5569","0.19%"
"Nov 27, 2003","1.5608","1.5564","1.5686","1.5555","0.21%"
"Nov 26, 2003","1.5576","1.5681","1.5723","1.5555","-0.90%"
"Nov 25, 2003","1.5718","1.5689","1.5749","1.5610","0.00%"
"Nov 24, 2003","1.5718","1.5569","1.5725","1.5562","0.99%"
"Nov 21, 2003","1.5564","1.5613","1.5661","1.5530","-0.31%"
"Nov 20, 2003","1.5613","1.5684","1.5716","1.5461","-0.48%"
"Nov 19, 2003","1.5689","1.5662","1.5782","1.5623","-0.03%"
"Nov 18, 2003","1.5694","1.5949","1.5999","1.5667","-1.77%"
"Nov 17, 2003","1.5976","1.5823","1.5996","1.5760","0.90%"
"Nov 14, 2003","1.5834","1.5843","1.5895","1.5805","-0.16%"
"Nov 13, 2003","1.5860","1.5962","1.5993","1.5820","-0.69%"
"Nov 12, 2003","1.5970","1.5977","1.6031","1.5911","-0.16%"
"Nov 11, 2003","1.5995","1.6054","1.6088","1.5939","-0.63%"
"Nov 10, 2003","1.6096","1.6207","1.6234","1.6049","-0.75%"
"Nov 07, 2003","1.6218","1.6292","1.6353","1.6168","-0.62%"
"Nov 06, 2003","1.6319","1.6221","1.6341","1.6129","0.52%"
"Nov 05, 2003","1.6234","1.6287","1.6326","1.6132","-0.44%"
"Nov 04, 2003","1.6305","1.6469","1.6512","1.6289","-0.92%"
"Nov 03, 2003","1.6456","1.6303","1.6478","1.6234","0.96%"
"Oct 31, 2003","1.6300","1.6359","1.6423","1.6218","-0.52%"
"Oct 30, 2003","1.6385","1.6329","1.6388","1.6202","0.29%"
"Oct 29, 2003","1.6338","1.6316","1.6353","1.6231","-0.02%"
"Oct 28, 2003","1.6342","1.6327","1.6425","1.6281","0.01%"
"Oct 27, 2003","1.6340","1.6393","1.6487","1.6321","-0.43%"
"Oct 24, 2003","1.6411","1.6404","1.6467","1.6348","-0.02%"
"Oct 23, 2003","1.6414","1.6404","1.6417","1.6361","-0.53%"
"Oct 22, 2003","1.6501","1.6543","1.6651","1.6447","-0.38%"
"Oct 21, 2003","1.6564","1.6779","1.6817","1.6526","-1.35%"
"Oct 20, 2003","1.6790","1.6722","1.6877","1.6708","0.14%"
"Oct 17, 2003","1.6766","1.6804","1.6876","1.6689","-0.34%"
"Oct 16, 2003","1.6824","1.6832","1.6875","1.6722","-0.03%"
"Oct 15, 2003","1.6829","1.6722","1.6906","1.6722","0.48%"
"Oct 14, 2003","1.6748","1.6739","1.6892","1.6711","0.07%"
"Oct 13, 2003","1.6736","1.6617","1.6832","1.6617","0.46%"
"Oct 10, 2003","1.6660","1.6667","1.6738","1.6600","-0.07%"
"Oct 09, 2003","1.6672","1.6681","1.6781","1.6543","-0.15%"
"Oct 08, 2003","1.6697","1.6681","1.6762","1.6672","-0.02%"
"Oct 07, 2003","1.6700","1.6793","1.6835","1.6667","-0.67%"
"Oct 06, 2003","1.6812","1.6838","1.6894","1.6759","-0.38%"
"Oct 03, 2003","1.6876","1.6697","1.6936","1.6656","0.97%"
"Oct 02, 2003","1.6714","1.6639","1.6773","1.6606","0.32%"
"Oct 01, 2003","1.6661","1.6790","1.6829","1.6620","-0.85%"
"Sep 30, 2003","1.6804","1.6818","1.6889","1.6717","-0.07%"
"Sep 29, 2003","1.6815","1.6964","1.7067","1.6798","-0.88%"
"Sep 26, 2003","1.6965","1.6804","1.7020","1.6776","0.93%"
"Sep 25, 2003","1.6809","1.6795","1.6864","1.6672","0.01%"
"Sep 24, 2003","1.6807","1.6835","1.6914","1.6759","-0.20%"
"Sep 23, 2003","1.6841","1.6762","1.6889","1.6678","0.42%"
"Sep 22, 2003","1.6770","1.6773","1.6843","1.6631","-0.73%"
"Sep 19, 2003","1.6893","1.7106","1.7116","1.6852","-1.27%"
"Sep 18, 2003","1.7111","1.7135","1.7158","1.7027","-0.09%"
"Sep 17, 2003","1.7127","1.7091","1.7282","1.7039","0.18%"
"Sep 16, 2003","1.7097","1.7013","1.7150","1.6949","0.37%"
"Sep 15, 2003","1.7034","1.7109","1.7163","1.6992","-0.64%"
"Sep 12, 2003","1.7144","1.7135","1.7286","1.7079","0.08%"
"Sep 11, 2003","1.7130","1.7167","1.7234","1.7059","-0.27%"
"Sep 10, 2003","1.7176","1.7106","1.7230","1.7077","0.40%"
"Sep 09, 2003","1.7108","1.7322","1.7385","1.7033","-1.42%"
"Sep 08, 2003","1.7355","1.7322","1.7361","1.7316","0.06%"
"Sep 05, 2003","1.7345","1.7519","1.7564","1.7310","-0.94%"
"Sep 04, 2003","1.7510","1.7569","1.7680","1.7483","-0.21%"
"Sep 03, 2003","1.7547","1.7658","1.7727","1.7516","-0.84%"
"Sep 02, 2003","1.7696","1.7298","1.7734","1.7295","2.23%"
"Sep 01, 2003","1.7310","1.7304","1.7367","1.7224","0.14%"
"Aug 29, 2003","1.7286","1.7461","1.7543","1.7262","-0.92%"
"Aug 28, 2003","1.7446","1.7562","1.7739","1.7385","-0.81%"
"Aug 27, 2003","1.7588","1.7416","1.7599","1.7316","0.94%"
"Aug 26, 2003","1.7424","1.7215","1.7442","1.7215","1.30%"
"Aug 25, 2003","1.7200","1.7094","1.7209","1.7068","0.64%"
"Aug 22, 2003","1.7091","1.7088","1.7221","1.7047","0.05%"
"Aug 21, 2003","1.7083","1.6992","1.7170","1.6943","0.60%"
"Aug 20, 2003","1.6981","1.7112","1.7134","1.6900","-0.82%"
"Aug 19, 2003","1.7121","1.7056","1.7174","1.7042","0.32%"
"Aug 18, 2003","1.7067","1.6912","1.7108","1.6886","0.70%"
"Aug 15, 2003","1.6948","1.6981","1.7043","1.6903","-0.48%"
"Aug 14, 2003","1.7029","1.6972","1.7091","1.6935","0.30%"
"Aug 13, 2003","1.6978","1.7042","1.7131","1.6955","-0.42%"
"Aug 12, 2003","1.7050","1.7007","1.7056","1.6932","0.16%"
"Aug 11, 2003","1.7022","1.7188","1.7224","1.6943","-1.07%"
"Aug 08, 2003","1.7206","1.7227","1.7253","1.7094","-0.15%"
"Aug 07, 2003","1.7232","1.7253","1.7470","1.7065","-0.26%"
"Aug 06, 2003","1.7277","1.7138","1.7301","1.7033","0.76%"
"Aug 05, 2003","1.7147","1.7265","1.7336","1.7120","-0.53%"
"Aug 04, 2003","1.7239","1.7265","1.7279","1.7224","0.69%"
"Aug 01, 2003","1.7121","1.7191","1.7355","1.7015","-0.54%"
"Jul 31, 2003","1.7214","1.7132","1.7304","1.7117","0.38%"
"Jul 30, 2003","1.7149","1.6961","1.7185","1.6961","0.88%"
"Jul 29, 2003","1.7000","1.7027","1.7038","1.6838","-0.19%"
"Jul 28, 2003","1.7033","1.7047","1.7106","1.6952","0.09%"
"Jul 25, 2003","1.7017","1.7024","1.7116","1.6946","-0.03%"
"Jul 24, 2003","1.7022","1.7141","1.7178","1.6995","-0.82%"
"Jul 23, 2003","1.7163","1.7355","1.7416","1.7150","-1.23%"
"Jul 22, 2003","1.7376","1.7385","1.7431","1.7203","0.00%"
"Jul 21, 2003","1.7376","1.7455","1.7519","1.7331","-0.42%"
"Jul 18, 2003","1.7450","1.7167","1.7586","1.7156","1.63%"
"Jul 17, 2003","1.7170","1.7109","1.7291","1.7068","0.25%"
